,Audífonos USB multimedia/Gamers,"Precio:
$620.00

HUB USB C con 4 puertos USB 3.0
100 %
USB-5260
$395.00
HUB USB de 7 puertos
90 %
USB-537
$319.00
Mini HUB USB ultra delgado de 4 puertos.
85 %
USB-520
$129.00
HUB USB 3.0 de 4 puertos con carga rápida
90 %
USB-5232
$499.00",,,AUD-555,,,,,,$620.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/20977ad3c/audifonos-usb-multimedia-gamers.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/20977d8ac/audifonos-usb-multimedia-gamers.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/20977b27c/audifonos-usb-multimedia-gamers.jpg
,Audífonos in-ear para Gamers,"Precio:
$299.00

Mouse USB Gamer 800 / 1200 / 1600 / 2000 DPI
94 %
COM-5426
$299.00
Teclado USB Gamer Xtreme
82 %
COM-6490
$680.00
Cable Platinum HDMI 4K, 1,8 m
87 %
299-006
$399.00
Base de enfriamiento para laptop, de 5 posiciones
89 %
COM-098
$449.00",,,AUD-556,,,,,,$299.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/211766aa5/audifonos-in-ear-para-gamers.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/21176ed3c/audifonos-in-ear-para-gamers.jpg,
,Audífonos con diadema en forma de gato,"Steren Audífonos diadema orejas de gato con acabado metálico.<\p>
Ajustable que la hace cómoda y ergonómica.<\p>
Con almohadillas de tela tipo piel que aíslan el ruido del entorno.<\p>
Sonido estéreo de alta fidelidad.<\p>
Cable de 1.2 m.<\p>
Útil para Smartphones, Tablets, Laptops y Reproductor MP3.

¿Qué incluye?
1 Audífonos diadema orejas de gato",,,AUD-256,,,,"Descripción técnica
Diadema con acabado metálico.
Sonido estéreo de alta fidelidad.
Cable de 1.2 m.",,$169.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/212127e5f/audifonos-con-diadema-en-forma-de-gato.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/212122496/audifonos-con-diadema-en-forma-de-gato.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/21212067b/audifonos-con-diadema-en-forma-de-gato.jpg
,Audífonos Bluetooth* con cable reflejante y auriculares rubber,"Precio:
$395.00

Cargador USB rápido
60 %
ELI-705
$99.00
Soporte para celular magnético con clip para ventilas
100 %
POD-289
$140.00
Power Bank de 12,000 mAh con 2 salidas USB
83 %
MOV-1010
$399.00",,,AUD-7000,,,,,,$395.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/2134325d2/audifonos-bluetooth-con-cable-reflejante-y-auriculares-rubber.jpg,,
,Audífonos Bluetooth* con batería de hasta 12 h y reproductor MP3,"Precio:
$499.00

Power Bank de 12,000 mAh con 2 salidas USB
83 %
MOV-1010
$399.00
Cargador USB rápido
60 %
ELI-705
$99.00",,,AUD-799,,,,,,$499.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/21177e79f/audifonos-bluetooth-con-bateria-de-hasta-12-h-y-reproductor-mp3.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/211770a62/audifonos-bluetooth-con-bateria-de-hasta-12-h-y-reproductor-mp3.jpg,
,Audífonos Bluetooth* ultra confort,"Precio:
$395.00

Cargador USB rápido
60 %
ELI-705
$99.00
Soporte para celular magnético con clip para ventilas
100 %
POD-289
$140.00
Power Bank de 12,000 mAh con 2 salidas USB
83 %
MOV-1010
$399.00
Mini bocina Bluetooth* The Simpsons™
BOC-832/S
$299.00",,,AUD-797,,,,,,$395.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/20155f885/audifonos-bluetooth-ultra-confort.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/201550fe9/audifonos-bluetooth-ultra-confort.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/2015509f8/audifonos-bluetooth-ultra-confort.jpg
,Audífonos Bluetooth* Xtreme con reproductor MP3,"Precio:
$395.00

Cargador USB rápido
60 %
ELI-705
$99.00
Memoria microSD de 32 GB Kingston, clase U1, V10, A1
MSD-032/MICRO
$199.00
Soporte para celular magnético con clip para ventilas
100 %
POD-289
$140.00
Power Bank de 12,000 mAh con 2 salidas USB
83 %
MOV-1010
$399.00",,,AUD-7600,,,,,,$395.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/20406901e/audifonos-bluetooth-xtreme-con-reproductor-mp3.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/20406b3f0/audifonos-bluetooth-xtreme-con-reproductor-mp3.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/20406ebd0/audifonos-bluetooth-xtreme-con-reproductor-mp3.jpg
,"Audífonos manos libres con cable tipo cordón, plegables","Precio:
$299.00

Control manos libres multifunción
Diadema y auriculares acojinados
Cable tipo cordón para máxima resistencia
Audífono:
Respuesta en frecuencia: 20 - 20,000 Hz
Unidad: 40mm
Impedancia: 32 Ohms
Sensibilidad: 102±3 dB a 1 kHz
Potencia: 5 mW
Micrófono:
Sensibilidad: -41±3 dB
Frecuencia de respuesta: 70Hz – 16 kHz
Impedancia: ≤2.2 KΩ",,,AUD-222,,,,,,$299.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/20001323b/audifonos-manos-libres-con-cable-tipo-cordon-plegables.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/20001913d/audifonos-manos-libres-con-cable-tipo-cordon-plegables.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/20001dcf3/audifonos-manos-libres-con-cable-tipo-cordon-plegables.jpg
,Audífonos Bluetooth* con batería de hasta 24 h,"Precio:
$695.00

Cargador USB rápido
60 %
ELI-705
$99.00
Soporte para celular magnético con clip para ventilas
100 %
POD-289
$140.00
Power Bank de 12,000 mAh con 2 salidas USB
83 %
MOV-1010
$399.00
Power Bank de 12,000 mAh con 2 salidas USB
83 %
MOV-1010
$399.00",,,AUD-7660,,,,,,$695.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/209864769/audifonos-bluetooth-con-bateria-de-hasta-24-h.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/20986cebc/audifonos-bluetooth-con-bateria-de-hasta-24-h.jpg,
,Audífonos Bluetooth* Sport con sujeción de imán,"Precio:
$395.00

Cargador USB rápido
60 %
ELI-705
$99.00
Soporte para celular magnético con clip para ventilas
100 %
POD-289
$140.00
Power Bank de 12,000 mAh con 2 salidas USB
83 %
MOV-1010
$399.00",,,AUD-7005,,,,,,$395.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/213447ba7/audifonos-bluetooth-sport-con-sujecion-de-iman.jpg,,
,"Audífonos manos libres con sujeción de imán, control de volumen y cable tipo cordón","Precio:
$199.00

Adaptador ""Y"" de plug 3,5 mm a 2 jacks 3,5 mm, blanco
90 %
251-135BL
$49.00
Extensión auxiliar 3,5 mm de 1,8 m
88 %
255-266
$22.00
Cable auxiliar 2 plug 3,5 mm a jack 3,5 mm TRRS de 17 cm
83 %
252-143
$89.00
Soporte para celular magnético con clip para ventilas
100 %
POD-289
$140.00
Power Bank de 12,000 mAh con 2 salidas USB
83 %
MOV-1010
$399.00",,,AUD-336,,,,,,$199.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/21034a36e/audifonos-manos-libres-con-sujecion-de-iman-control-de-volumen-y-cable-tipo-cordon.jpg,,
,Audífonos Bluetooth* Sport Free con cable plano,"Precio:
$269.00

Sello acústico
Batería interna de larga duración
Inalámbricos
*Hasta 5 h de reproducción continua (volumen moderado)
Alimentación: 5 V--- 500 mA (x USB)
Batería: Ion- Litio de 3,7 V 85 mAh
Frecuencia RF: 2,4 GHz
Audífono:
Respuesta en frecuencia: 30 – 16 000 Hz
Unidad: 8 mm
Impedancia: 16 Ohms
Sensibilidad: 96 ± 3 dB a 1 kHz
Potencia máxima: 10 mW
Micrófono:
Sensibilidad: -42 ± 3 dB
Frecuencia de respuesta: 200 Hz – 6 kHz
Impedancia: ≤2.2 KΩ",,,AUD-795,,,,BATERÍA RECARGABLE,,$269.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/20928110c/audifonos-bluetooth-sport-free-con-cable-plano.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/20928cc98/audifonos-bluetooth-sport-free-con-cable-plano.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/209281ac4/audifonos-bluetooth-sport-free-con-cable-plano.jpg
,Audífonos manos libres con control de volumen y cable plano,"Precio:
$99.00

Adaptador ""Y"" de plug 3,5 mm a 2 jacks 3,5 mm, blanco
90 %
251-135BL
$49.00
Extensión auxiliar 3,5 mm de 1,8 m
88 %
255-266
$22.00
Cable auxiliar 2 plug 3,5 mm a jack 3,5 mm TRRS de 17 cm
83 %
252-143
$89.00
Soporte para celular magnético con clip para ventilas
100 %
POD-289
$140.00
Power Bank de 12,000 mAh con 2 salidas USB
83 %
MOV-1010
$399.00",,,AUD-333,,,,,,$99.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/21035d6e3/audifonos-manos-libres-con-control-de-volumen-y-cable-plano.jpg,,
,Audífonos con cable delgado,"Precio:
$75.00

Adaptador ""Y"" de plug 3,5 mm a 2 jacks 3,5 mm, blanco
90 %
251-135BL
$49.00
Extensión auxiliar 3,5 mm de 1,8 m
88 %
255-266
$22.00
Cable auxiliar 2 plug 3,5 mm a jack 3,5 mm TRRS de 17 cm
83 %
252-143
$89.00
Soporte para celular magnético con clip para ventilas
100 %
POD-289
$140.00
Power Bank de 12,000 mAh con 2 salidas USB
83 %
MOV-1010
$399.00",,,AUD-297,,,,,,$75.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/16226b814/audifonos-con-cable-delgado.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/16226e6bb/audifonos-con-cable-delgado.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/162267e1b/audifonos-con-cable-delgado.jpg
,Audífonos manos libres Sport con cable delgado,"Precio:
$99.00

Unidad: 10 mm de diámetro
Frecuencia: 20 Hz – 20 kHz
Impedancia: 32 Ω
Sensibilidad: 95 ± 5 dB
Potencia máxima: 20 mW
Impedancia del micrófono: 32 Ω
Conector: 3,5 mm estéreo
Longitud del cable: 1,2 m",,,AUD-356S,,,,SPORT,,$99.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/20848a894/audifonos-manos-libres-sport-con-cable-delgado.jpg,,
,Audífonos manos libres Fit con cable tipo cordón,"Precio:
$120.00

Cable resistente tipo cordón
Botón multifunción
Manos libres
Gomas ultra suaves
Audífono:
Driver: 10 mm
Respuesta en frecuencia: 20 - 20,000 Hz
Sensibilidad: 92 ± 3 dB
Impedancia: 32 Ohms
Potencia: 10 mW
Micrófono:
Respuesta de frecuencia: 30 Hz – 16 KHz
Unidad de micrófono: Φ4 * 1,5 mm
Micrófono con sensibilidad de -36 dB +/-3 dB
S.P.L: -38 ± 3 dB",,,AUD-349,,,,,,$120.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/199996247/audifonos-manos-libres-fit-con-cable-tipo-cordon.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/199994a77/audifonos-manos-libres-fit-con-cable-tipo-cordon.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/19999caa6/audifonos-manos-libres-fit-con-cable-tipo-cordon.jpg
,Audífonos manos libres con estuche metálico y frases,"Escucha tu música favorita con estos audífonos ergonómicos los cuales poseen una lata de regalo, la cual puedes utilizar para guardarlos y evitar extraviarlos.<\p>
Son compatibles con la mayoría de dispositivos con entrada 3.5 mm.<\p>
Úsalos para hablar mientras manejas, sin el peligro de distraerte o para contestar llamadas cuando realizas alguna actividad física.<\p>
Vienen acompañados por un par de almohadillas suaves de silicón para sumar comodidad a la hora de usarlos.<\p>
Cable de 1.20 cm.<\p>
Elige los tuyos.

¿Qué incluye?
1 Lata con audífonos hands free",,,AUD-067,,,,"Descripción técnica
Cuenta con manos libres que te permite contestar tus llamadas.
Cable de 1.15 cm.
Cuando estás escuchando música puedes detener la canción apretando tan sólo el botón del micrófono.",,$99.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/21207154e/audifonos-manos-libres-con-estuche-metalico-y-frases.jpg,,
,Audífonos con cable plano,"Precio:
$79.00

Adaptador ""Y"" de plug 3,5 mm a 2 jacks 3,5 mm, blanco
90 %
251-135BL
$49.00
Extensión auxiliar 3,5 mm de 1,8 m
88 %
255-266
$22.00
Cable auxiliar 2 plug 3,5 mm a jack 3,5 mm TRRS de 17 cm
83 %
252-143
$89.00
Soporte para celular magnético con clip para ventilas
100 %
POD-289
$140.00
Power Bank de 12,000 mAh con 2 salidas USB
83 %
MOV-1010
$399.00",,,AUD-335,,,,,,$79.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/1624094d0/audifonos-con-cable-plano.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/162409470/audifonos-con-cable-plano.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/1624046fb/audifonos-con-cable-plano.jpg
,Audífonos para DJ,"Steren diadema ajustable que la hace cómoda y ergonómica.<\p>
Cuenta con manos libres que te permite contestar tus llamadas.<\p>
Almohadillas de tela tipo piel que aíslan el ruido del entorno.<\p>
Sonido estéreo de alta fidelidad.<\p>
Cable de 1.2 m.<\p>
Útil para Smartphones, Tablets, Laptops y Reproductor MP3.

¿Qué incluye?
1 Par Audífonos De Diadema Tipo DJ",,,AUD-255,,,,"Descripción técnica
Sonido estéreo de alta fidelidad.
Cable de 1.2 m.
Útil para Smartphones, Tablets, Laptops y Reproductor MP3.",,$199.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/2121180ca/audifonos-para-dj.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/21211712a/audifonos-para-dj.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/21211b466/audifonos-para-dj.jpg
,Audífonos manos libres con carcasa de conejo,"¡Para los más pequeños y los no tan pequeños, llegan los audífonos Bunny ! Auriculares ergonómicos que cuentan con un gancho para fijarlos en el oído, que evitara que se caigan.<\p>
Incorporan manos libres para recibir y hacer llamadas.<\p>
Ideales para disfrutar al máximo su música favorita, películas o series en cualquiera de sus reproductores de entrada 3.5 mm.<\p>
Excelente calidad de sonido, rendimiento de 20-20 KHz, curva suave, ecualización de frecuencia.<\p>
Útil para smartphones, tablets, laptops y reproductor MP3.<\p>
Longitud de cable 1.2 m.<\p>

¿Qué incluye?
1 audífonos con forma de conejo",,,AUD-354,,,,"Descripción técnica
Con soprte de oreja , que evita que se caigan.
Con función manos libres.
Con cable plano para evitar enredos innecesarios.",,$129.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/21213772f/audifonos-manos-libres-con-carcasa-de-conejo.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/21213f25f/audifonos-manos-libres-con-carcasa-de-conejo.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/21213e434/audifonos-manos-libres-con-carcasa-de-conejo.jpg
,Audífonos con divisor de audio color Blanco,"Comparte tu música ya que tiene un divisor de sonido integrado para poder conectar otros audífonos. Ideales para disfrutar al máximo de tu música, películas o series en cualquiera de tus reproductores de entrada 3.5 mm.

Cable de 1.2 m.
Cuenta con almohadillas de silicón para que estés super cómodo mientras los usas.
Compatibles con teléfonos Android e IOS.

Descripción técnica
Impendancia: 32Ω Ohms
Frecuencia: 18Hz -25 kHz
Potencia Máxima: 100mW",,,AUD-346B,,,,,,$79.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/21335f560/audifonos-con-divisor-de-audio-color-blanco.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/21335c5ef/audifonos-con-divisor-de-audio-color-blanco.jpg,
